created_at,tweet,label
2019-02-02 20:10:52, انت سوداني ناشف تبيعون بلدكم لفلوس والمضرط المعز علي جاسوس من قطر باع سودان بفلسين ,offensive
2019-02-27 00:02:41, فعلا صادق و تلقاها مع اسقاط الولايه طيب الرجل و القبيله هنا قويه لو جينا بمنطقك الاعوج يا مراهقه,offensive
2019-02-24 09:44:42, اله يعينك علي ما ابتلاكِ تاره تمدحين وتاره تذمين بيع الفول والحمص رايح يصحصح دماغك ولو كنتِ في ,offensive
2019-02-26 23:46:35,دائمًا اهالينا يحذرونا من رفقاء السوء الحمد له رفقاء السوء ما طلع فيهم واحد ارهابي او معارض او يدافع عن حقوق المر ,offensive
2019-02-26 23:32:48, تظلين كلبه من كلبات اسقاط الولايه وجاريه من جواري كوهين,offensive
2019-02-07 15:18:27, كبير يافيصل متابع رهف تبحث عن اي شي ضد السعوديه لعمي بعينك اصبحت اكرهك اكثر من الانسان اليهودي,offensive
2019-02-03 19:22:20,هيئه الترفيه من يستحق السجن من سعي في نشر مذهب الخوارج واقحام الشباب في جحيم الفتن كالعوده,offensive
2019-02-07 15:18:26,تدريجيا تضح مسرحيه رهف القنون مدبره ويدخلون من مواقع التواصل ويدسون علي من لا تعرف الانكليزيه ناشطات من اصول ,offensive
2019-02-27 15:54:54, نعم الام المتحده وموظفيها يقتاتون علي حساب الشعب اليمني الام المتحده سم قاتل ليمنين فما يتم تسلي ,offensive
2019-02-02 20:10:31, قطر دمرت ليبيا واليمن وكان بدمر مصر لولا لطف اله ودمرت سوريا قطر هي اكبر عدو لعرب هي عميله لتر ,offensive
2019-03-01 21:24:41, النسويات مصطلح يطلق علي الذكور والاناث معًا الي عندهم فكر منحط ,offensive
2019-02-27 15:54:24, طز فيهم جميعا الحوثي والانتغالي كلهم عبيد ومصالح لايران والامارات عبيد الدراهم قبحهم اله,offensive
2019-02-07 15:13:44,بعد م تعرف ان ولدك راح يكون ف عصر المتيكنين ومتصنع الحزن و الي يلعبون فورتنايات وبجي والملحدين والمولعين والسوالب ,offensive
2019-02-24 05:00:40, اله لا يحفظك ولا يسلمك ويحرك كل ساكن فيك ويمرضك يا خبيث يا مجرم كل هدفك لجين الهذلول وطقتها بس ,offensive
2019-02-07 15:07:44,ذات الشعر الاحمر الناشطه الاباحيه التي تدعو لحريه الجنس رفيقه رهف القنون تستهدف السعوديات في موقعها الالكتروني ,offensive
2019-02-26 21:07:13, روحي ناهقي مع خويتك عن اسقاط الولايه مايحتاج استشراف عند محلات,offensive
2019-03-01 21:21:33, لعن اله النسويات,offensive
2019-02-26 21:04:47, انقلعي ي فسويه روحي ناهقي عن اسقاط الولايه,offensive
2019-02-27 15:53:38, ه ع اساس ان الحوثي تبع الام المتحده يستاهلو كلاب عفاش دخلوهم ضمن قائمه العقوبات بحجه ,offensive
2019-03-01 21:19:53,خواتنا النسويات هالمخلوق مايشمل الرجال ,offensive
2019-02-26 21:03:25, اها انتي تبع اسقاط الولايه انتي بالذات اخر من يتكلم عن الشهوه ,offensive
2019-02-07 15:06:33,اكره رهف ولا اخشي لومه لائم,offensive
2019-02-07 15:06:28,اعرفلكم وحده دقت علي قالت يوه رهف كزق وفصلت ,offensive
2019-02-14 17:34:33,هلوتقدرتطردالشوال تركي ال الشيخ وتسجن والوسخ مرتضي يبقي فعلت ,offensive
2019-02-14 17:28:03, راح تركي ال الشيخ واصبح الكل ينبح رجاله السلمي لابد من الضرب بيد من حديد مع المط ,offensive
2019-02-02 20:10:18, ياتيس في فرنسا مجنسين قبل مايكونو لاعبين اما في قطر اي شخص ف العالم لاعب جيد تم تجنيسه حاول تفرق بين فرنسا وقطر,offensive
2019-02-27 15:53:12,الام المتحده تفضح الحوثي لكنها لا تقدم خطوه لوقف طغيانه وظلمه ليمنين ,offensive
2019-01-31 18:51:52, الغرب يفضل دكتاتوري يامن لهم كل مصالحهم علي ديمقراطيه نشاه مكن ان تسب بعض الضر لتلك المصالح ولهذا ,offensive
2019-02-23 23:07:04,الحوثي ورغم اختلافنا معه الا انه انتصر ب القبيله والقبيله لها عرف وتحترم العادات لا تغتصب ولا تحرش جنسيا ب لجين ال ,offensive
2019-02-26 20:43:43,انا عبد كوره مستشرف اروح البحرين وازعل اذا بنت فكت حجابها واقذف البنات الي يبغو اسقاط الولايه عارف اني غلطان ودي ,offensive
2019-02-27 15:51:53, اليمن فيهم الصالح والطالح لكن الغالبيه الي جو السعوديه وسخين وحاقدين والصالحين بقيوا في ال ,offensive
2019-02-27 15:51:37,حجور تكتب نهايه ميليشيات الحوثي الايرانيه الارهابيه فقد انهي ابطال حجور الاسطوره الوهميه التي كانت تدعيها الميلي ,offensive
2019-02-02 20:10:08,قناه الجريره تنفق السعوديه المليارات علي الاعلام السعودي الفاشل الضعيف بقياده طوني و شربل عندما حانت ساعه الموا ,offensive
2019-03-01 21:11:54,لدينا شياطين الرجل يتكلم بالدليل صوت وصوره ثم يترك ادلته ويتهجم علي شخصهؤلاء مرضي يظنون بان الناس مثلهم خونه ع ,offensive
2019-02-26 19:49:03, يتكلم در اذا استطاعوا اليبراليه اسقاط الولايه ستسقط الولايه الكبري تابعوا الماده جيدا,offensive
2019-02-02 20:10:08,كل مذيعيها بلا ذمه ولا ضمير ولا يفتخرون باوطانهم الزم ما عليهم قطر لانها تدفع لهم قناه الجريره,offensive
2019-02-02 20:10:06, اي كلب يدافع قطر ويبارك لها خاين وخسيس,offensive
2019-02-07 14:49:50, مناقضين حيوانات كثير بنات تعنف وتحرم من حياتها حتي الزواج هم يختارونه واذا انتفضت وقالت سا ,offensive
2019-02-14 12:24:54,تركي ال الشيخ ونحنوا لا نسي انك خائن لصديق لك طلب مساعدتكم وعندما حدث خلاف بينك اعطيت كل اسراره لعدو له انت خائن ,offensive
2019-02-23 20:31:57, خلي تولي السفيره لجين الهذلول,offensive
2019-02-13 18:41:36,اطروحات العلمانين العرب في اغلبيتها لم تعد تؤمن بمجتمع مدني صحيح ولاتطرح مساله الحقوق الانسانيه ضمن دوله المؤسات ,offensive
2019-02-13 18:38:55, اذا استمر السكوت علي هذا الطغيان فسياتي دوركم فردا فردا ياشعب السعوديهاما الشيخ سلمان العوده فهو في حفظ ربه,offensive
2019-02-14 11:37:42,انا اكرهك ارحل عن بلدي طظ في فلوسك بكره تزول انت تحت التراب تركي ال الشيخ,offensive
2019-02-14 11:36:22,انا لما بشوف صورتك بقرف اتفوا تركي ال الشيخ,offensive
2019-03-01 21:02:46,اكره النسويات واعرف خطر فكرهم بس الاخطر منهم الفكر الي يحارب النسويات ويسطح من مظالم النساء وكل شغله الشاغل يثبت ا ,offensive
2019-02-26 18:36:27,ولو ان المقاومه الفلسطينيه مش بحاجه لتاق ولا هي محتاجه دعم من اشكالك لكن قمه الوساخه انك تكذبين وتستخفين بمعاناتهم ,offensive
2019-03-01 21:00:52,الفرق بين النسويات والدواعش النسويه تغر بالبنات وتعدهن بجنه الدنيا الداعشي يغر بالاولاد ويعدهم بجنه الاخره ,offensive
2019-02-14 11:32:53,ابعد عنا يابن الوسخه تركي ال الشيخ,offensive
2019-02-23 13:35:11, تسميهم نشطاء لجين الهذلول من النشطاء هل انت معها ام ضدهاكل الناشطين عملاء سفارات,offensive
2019-02-07 14:35:35, ع اساس انتي الفاهمه موشغلي رهف معنفه او لا هذي عندنا حاله معنفه واضح التعنيف مو احسن له ,offensive
2019-02-14 11:29:02,ارحل يا شوال يا اوسخ خلق اله تركي ال الشيخ,offensive
2019-02-13 14:08:03,سلمان العوده جمال خاشقجي الدب الداشر اتظن ان اله غافلاً عما يفعل المجرمون ,offensive
2019-02-07 14:35:21, الذي خلقهم اعلم بهم وبك وهو من وضع الامور في نصابها والي موعاجبها تلحد ,offensive
2019-02-26 17:57:37,داؤود الي وين يبي يوصل ماتكلم الي الان عن قضايا تخدم مصلحه المواطن جايب لي شويه زباله هاربات ويقول انه راح بتكل ,offensive
2019-02-27 15:41:52,ما زال الطال حجور ينكلون ب مجرمي ميليشيات الحوثي الايرانيه الارهابيه ويسطرون اروع الملاحم فاقل ما نفعل لهم حتي اقل من الاقل هو الدعاء لهم,offensive
